rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1157	1211	126	0.026	89.012	0.094	412.9897	633.8403	wiki:31%	oc  dec  rec  Enc  enc  monoc
1158	1353	126	0.026	89.037	0.233	284.8886	590.4297	code:84%	 {\n (\n \n ',\n ",\n  [\n
1159	1643	126	0.026	89.063	0.23	269.0708	512.6944	math:93%	int sum lim ots limits inf
1160	1853	126	0.026	89.088	0.158	151.5557	335.292	code:100%	\n\n  """\n\n '\n\n )\n\n  """\n ."""\n\n
1161	1855	126	0.026	89.114	0.445	160.711	293.0733	math:100%	?\n\n .\n\n \n\n !\n\n $\n\n ?)\n\n
1162	1079	125	0.025	89.139	1.0	182.2734	363.0371	code:99%	__(
1163	1572	125	0.025	89.165	0.078	350.7661	599.6904	wiki:38%	 Y  Z -R  Ch -B -F
1164	1849	125	0.025	89.19	0.126	359.8154	695.2964	code:84%	\n  {\n ,\n ",\n (\n ',\n
1165	1953	125	0.025	89.216	0.076	292.8472	499.6714	code:88%	############################################################################  ------------------------------------------------  ---------------------------------------------------------------- ************************************************************************ ################################################ ########################################################################
1166	607	124	0.025	89.241	0.531	215.5054	456.5962	math:38%	.g .e  vs .a  g cf
1167	696	124	0.025	89.266	0.068	269.3384	522.8036	math:37%	130 .  mp 100 043 208
1168	1263	124	0.025	89.291	0.19	342.5195	497.3027	math:98%	 \\ \\ {\\  $\\ -\\ (\\
1169	754	123	0.025	89.316	0.443	420.1865	647.6699	code:81%	 # #  // //  """ '''
1170	790	123	0.025	89.341	0.428	222.3564	459.4785	pile:85%	\n \n\n  \n\n  \n .\n )\n
1171	836	123	0.025	89.366	0.197	481.3056	977.5566	code:59%	\t \n \t\t "\n ',\n  {\n
1172	1157	123	0.025	89.392	0.272	284.4629	732.7188	wiki:51%	 A A
1173	1185	123	0.025	89.417	0.147	183.9248	326.0356	wiki:84%	2 0 4 1 9 5
1174	1826	123	0.025	89.442	0.729	295.8672	478.0987	web:48%	 I I  also >I "I
1175	1851	123	0.025	89.467	0.721	317.1118	647.1342	math:91%	 (  " (  [ $(  {(
1176	172	122	0.025	89.491	0.037	327.5205	630.6748	math:28%	 Ae Ne Ge  Ne  Swe  ge
1177	286	122	0.025	89.516	0.092	575.1158	813.5127	code:71%	3 an ot  er  cv 2
1178	468	122	0.025	89.541	0.649	305.8447	504.5059	math:97%	 $  $$  $( -$  ${  ($
1179	702	122	0.025	89.566	0.209	380.7559	610.6572	web:41%	 etc .m  Inc  al  Jr .C
1180	1318	122	0.025	89.591	0.137	435.9677	771.7036	math:83%	 f  t  n r  p  m
1181	1342	122	0.025	89.615	0.166	369.333	602.7245	code:98%	() '] ' ] ') ))
1182	1445	122	0.025	89.64	0.355	486.6016	768.7363	code:61%	\t \t\t \n }\n\n \t\t\t )\n
1183	551	121	0.025	89.665	0.065	85.335	277.0615	math:81%	12 11 10 22 18 07
1184	957	121	0.025	89.69	1.0	492.1719	795.0762	code:55%	,
1185	1674	121	0.025	89.714	0.238	184.9014	407.3027	code:83%	',\n ,\n '],\n '),\n ",\n "),\n
1186	1814	121	0.025	89.739	0.019	455.2959	674.5712	code:99%	 utils .interfaces Manager _utils .context .view
1187	1880	121	0.025	89.763	0.165	184.8477	328.7637	code:100%	\n )\n \n\n )\n\n ']\n ()\n
1188	294	120	0.024	89.788	0.082	394.3047	854.2856	pile:34%	 Z K -C -M  Y N
1189	650	120	0.024	89.812	0.714	78.3691	172.3076	code:93%	 Copyright Copyright  copyright
1190	900	120	0.024	89.837	0.027	438.1475	643.6592	web:56%	OL  ST  SE IS  DO HH
1191	1393	120	0.024	89.861	0.056	197.7295	367.1816	code:78%	 LIABILITY  CONTRACT  OTHERWISE  KIND  TO  CLAIM
1192	1400	120	0.024	89.885	0.124	388.8189	742.457	pile:78%	;\n ,\n \n  {\n '\n );\n
1193	1416	120	0.024	89.91	0.393	531.1733	893.9151	code:78%	    ,                  String       import
1194	1527	120	0.024	89.934	0.043	504.8741	883.3692	code:70%	J .P (P _B V -C
1195	15	119	0.024	89.958	0.1	419.7881	713.3203	code:51%	 ` ("-  { ('-  [  $
1196	89	119	0.024	89.983	0.185	471.3892	655.8495	math:100%	 \\\\  ...  &  = }, ;
1197	242	119	0.024	90.007	0.877	346.6006	559.8672	pile:30%	. _
1198	562	119	0.024	90.031	1.0	361.5391	555.7476	wiki:31%	 
1199	857	119	0.024	90.055	0.183	344.0752	568.9922	code:99%	\n \n\n\n \n\n ')\n )\n\n\n )\n\n
1200	932	119	0.024	90.079	0.05	413.3447	676.3901	code:46%	ipv .md .sha _v /v /python
1201	1649	119	0.024	90.104	0.525	414.8882	815.6088	math:88%	) ] ' " )) }
1202	1684	119	0.024	90.128	0.552	200.543	438.6738	code:100%	 .  ..  ...  ._ ._  _
1203	1966	119	0.024	90.152	1.0	299.2041	423.2442	wiki:76%	.
1204	268	118	0.024	90.176	1.0	349.7236	535.4971	math:46%	 
1205	269	118	0.024	90.2	0.332	224.544	430.6143	math:100%	^{ }{ _{ { }_{  ^{
1206	537	118	0.024	90.224	0.0	175.2812	212.6723	code:98%	 in  the
1207	865	118	0.024	90.248	0.642	338.7148	562.5	web:60%	 I  recently  just  first  actually  also
1208	1099	118	0.024	90.272	0.747	134.7148	278.0811	code:100%	from  from
1209	1843	118	0.024	90.296	1.0	445.959	726.8789	pile:32%	 C
1210	63	117	0.024	90.32	0.246	238.9429	388.6968	code:100%	", ', ,                                        
1211	66	117	0.024	90.344	0.929	304.4402	446.6763	wiki:46%	  .
1212	1164	117	0.024	90.367	0.127	400.3349	665.4014	code:93%	 [  (  - =( ([ ((
1213	191	116	0.024	90.391	0.128	387.1216	667.0615	code:42%	 ( : , \xa0  #  $
1214	477	116	0.024	90.415	0.336	413.5078	645.2881	code:100%	'\n \n ")\n "\n ')\n """\n
1215	686	116	0.024	90.438	0.342	221.9062	342.3711	web:39%	 I I “I
1216	1049	116	0.024	90.462	0.29	395.1758	710.3066	pile:26%	 In  in -in in In (In
1217	1421	116	0.024	90.485	0.161	498.8178	749.581	pile:80%	>\n \n {\n  {\n ;\n )\n
1218	1568	116	0.024	90.509	0.037	563.1454	908.7529	math:57%	IN  OF  THE  FITNESS  FOR  AND
1219	23	115	0.023	90.532	0.407	98.0762	176.1855	code:98%	 of #       ##  *
1220	839	115	0.023	90.556	0.084	477.1841	931.8784	code:64%	EC Feed /class  Page Item _Account
1221	871	115	0.023	90.579	0.129	278.3233	582.8876	math:100%	f  f psi _n y m
1222	983	115	0.023	90.603	0.012	392.2959	728.2783	code:88%	CLASS RO AG _ADD TIME _MOD
1223	1116	115	0.023	90.626	0.495	169.9516	253.7832	code:94%	://  <  " <
1224	1839	115	0.023	90.649	0.231	302.0317	482.6294	pile:69%	</  < ></ ('  </ .<
1225	292	114	0.023	90.673	0.063	323.5986	555.0322	math:34%	04 9 01 11 7 06
1226	399	114	0.023	90.696	0.637	219.0859	402.3447	code:100%	\n\n \n \n\n\n '\n  _\n\n )\n\n
1227	1931	114	0.023	90.719	0.198	150.7549	300.165	code:100%	\n )\n  []\n )\n\n ()\n '\n
1228	1512	113	0.023	90.742	0.683	296.1631	497.4102	math:96%	_{ }_{ ^{  _{ }{  $
1229	1595	113	0.023	90.765	1.0	391.1973	647.3779	math:42%	.
1230	1952	113	0.023	90.788	0.927	299.3267	626.4965	code:37%	. ;
1231	125	112	0.023	90.811	0.107	365.168	552.4404	wiki:56%	1 0 2 3 th 5
1232	283	112	0.023	90.834	0.075	257.5791	511.3516	wiki:51%	1 3 16 20 2 12
1233	303	112	0.023	90.856	0.205	322.8916	644.4688	math:36%	 and  by ), : ,  ,
1234	730	112	0.023	90.879	1.0	273.4902	517.3642	code:73%	 
1235	1207	112	0.023	90.902	0.872	252.7256	435.3555	math:98%	frac om m
1236	182	111	0.023	90.924	0.093	322.7622	477.79	wiki:41%	 San  Hong  El  La  Buenos  Los
1237	722	111	0.023	90.947	0.421	143.2832	179.4111	code:94%	 PARTICULAR  ANY  A #
1238	801	111	0.023	90.97	0.926	383.543	581.205	pile:84%	 (  [
1239	949	111	0.023	90.992	0.147	452.1855	713.3018	math:96%	}{  $ { ^{ _{  {
1240	1143	111	0.023	91.015	0.346	247.3774	446.5586	code:98%	 @ @  ** (**  * (*
1241	1209	111	0.023	91.037	0.27	210.0605	433.3975	code:100%	 """\n .\n\n \n  '''\n \n\n .\n
1242	1376	111	0.023	91.06	0.065	260.4394	471.5518	code:98%	_CODE _FORMAT _LOOK _DEL _SCHEMA _EDIT
1243	1502	111	0.023	91.082	0.178	202.5664	328.46	code:99%	 """\n \n ."""\n """\n ')\n\n  """\n\n
1244	1564	111	0.023	91.105	0.226	265.9111	495.3047	wiki:55%	 ac  Ac ac Ac oc  suc
1245	1565	111	0.023	91.128	0.358	155.0439	269.3584	code:97%	:\n ):\n ':\n ():\n :\n\n ',\n
1246	1784	111	0.023	91.15	0.347	339.3262	674.7001	wiki:59%	) "  )  () ] ")
1247	241	110	0.022	91.173	0.269	382.6152	575.1426	code:90%	 ' (' =' ("  " =['
1248	640	110	0.022	91.195	0.013	414.603	746.1446	code:61%	A IS FL O PL ET
1249	1273	110	0.022	91.217	1.0	408.0742	757.5137	code:35%	/
1250	1331	110	0.022	91.24	0.906	379.8662	792.7363	math:50%	  ( /
1251	1404	110	0.022	91.262	0.504	238.042	427.1924	math:35%	201 200 199 134 186 196
1252	12	109	0.022	91.284	0.669	348.9746	559.1357	web:37%	 the  The  its 's The  their
1253	65	109	0.022	91.306	0.248	403.1558	664.373	web:48%	... … .... --  -  …
1254	281	109	0.022	91.329	0.04	543.8354	813.6855	web:84%	,  der  mit  die en ene
1255	602	109	0.022	91.351	0.426	286.4102	393.7949	code:98%	\t \t\t \t\t\t \t\t\t\t \t\t\t\t\t
1256	755	109	0.022	91.373	0.509	351.209	593.918	code:98%	) ] () ' ))]
1257	889	109	0.022	91.395	0.391	294.1895	551.627	math:93%	^{ {  {  _{  ^{ {{{
1258	959	109	0.022	91.417	0.138	198.9859	337.7549	wiki:64%	200 199 201 198 195 194
1259	1198	109	0.022	91.439	1.0	299.4737	516.1787	web:98%	.
1260	1973	109	0.022	91.462	0.321	329.2216	533.2617	math:99%	 \\ }\\ \\ )\\ |\\ ,\\
1261	1978	109	0.022	91.484	0.054	357.562	700.163	wiki:36%	 conver  disc  revers  diver  comm  simpl
1262	412	108	0.022	91.506	0.364	197.8252	327.9336	wiki:97%	\n\n :\n\n \n )\n\n  \n :\n
1263	582	108	0.022	91.528	0.868	413.0937	654.5859	math:75%	. ). }
1264	1084	108	0.022	91.55	1.0	295.8642	513.8398	code:86%	 
1265	1180	108	0.022	91.572	0.025	363.6474	616.2446	wiki:54%	 I C  IBM S  CBS  ABC
1266	1452	108	0.022	91.594	0.659	370.209	582.2325	web:55%	 I  really  also  still  just  probably
1267	1688	108	0.022	91.616	1.0	376.334	643.2871	math:25%	-
1268	64	107	0.022	91.637	0.667	334.8604	535.1953	math:98%	 $  $$ $ } $$  \\$
1269	99	107	0.022	91.659	0.246	228.2236	395.2402	wiki:53%	 located  situated  lies  found  lived Located
1270	388	107	0.022	91.681	0.616	117.7461	227.7422	pile:53%	I  I i
1271	442	107	0.022	91.703	1.0	324.8691	504.1894	pile:46%	 
1272	709	107	0.022	91.724	0.192	411.7905	876.6192	code:41%	.add (max fr \\t align  type
1273	1254	107	0.022	91.746	1.0	231.9023	342.7646	wiki:80%	.
1274	116	106	0.022	91.768	0.144	228.0044	348.5557	code:95%	  ,  Inc  Foundation ., #
1275	169	106	0.022	91.789	0.069	350.8232	531.3223	math:99%	 for  of  with  and  have  need
1276	603	106	0.022	91.811	0.545	127.5605	237.6309	code:100%	:\n ):\n "):\n ():\n ']:\n ':\n
1277	1003	106	0.022	91.832	0.795	103.2256	201.8359	code:100%	):\n :\n ):\n\n ]:\n )):\n ():\n
1278	1685	106	0.022	91.854	0.656	198.0483	512.5137	wiki:38%	 U U -U O
1279	496	105	0.021	91.875	0.73	256.3467	469.4287	web:64%	 I I "I “I  honestly  actually
1280	624	105	0.021	91.897	0.637	418.1797	848.5215	math:100%	) ] ' +)
1281	1194	105	0.021	91.918	0.013	449.8872	728.5576	pile:60%	 par us imit  vari  recurs icion
1282	219	104	0.021	91.939	0.128	207.9688	375.877	code:99%	\n \n\n )\n\n ()\n ()\n\n )\n
1283	398	104	0.021	91.96	0.037	379.9331	703.8393	math:47%	123 333 100 000 172 107
1284	1506	104	0.021	91.982	0.04	532.6026	831.8501	web:36%	mo roz  Gen ge  Sus  Book
1285	1609	104	0.021	92.003	0.863	386.0166	701.8878	wiki:95%	    
1286	1820	104	0.021	92.024	0.363	103.4649	205.0508	code:100%	):\n :\n ):\n\n ():\n :\n\n ():\n\n
1287	1868	104	0.021	92.045	0.722	315.2959	459.3321	math:48%	 I I  i "I i
1288	1989	104	0.021	92.066	0.313	252.2979	437.2539	code:100%	\n\n\n \n\n \n ')\n\n\n __)\n\n __)\n\n\n
1289	37	103	0.021	92.087	0.076	384.6416	647.3383	math:88%	 -  | /( =- )(  {
1290	156	103	0.021	92.108	0.259	323.4697	599.9673	math:99%	}{ {  $  { }= _{
1291	358	103	0.021	92.129	0.126	219.8247	449.9654	wiki:55%	190 200 198 199 197 194
1292	419	103	0.021	92.15	0.091	383.5029	602.6602	wiki:33%	ip  ap  multip -p  Rep ap
1293	679	103	0.021	92.171	0.21	268.3018	478.2325	math:99%	.\n \n :\n ),\n )\n ;\n\n
1294	695	103	0.021	92.192	1.0	7.8228	7.9033	code:100%	:
1295	989	103	0.021	92.213	0.544	380.7656	662.8921	math:34%	 E E \xa0E
1296	1022	103	0.021	92.234	0.311	335.4199	725.8115	web:48%	 "  “ “ ♥  '  (
1297	1037	103	0.021	92.255	0.048	280.8149	469.5122	math:95%	use page head new document mark
1298	1105	103	0.021	92.276	1.0	357.8115	576.8848	code:79%	 
1299	1221	103	0.021	92.297	0.17	350.8071	628.0024	math:70%	1 2 3 5 4 9
1300	1555	103	0.021	92.318	0.353	276.7256	449.9565	web:40%	 looking  look  looked  looks  Look  Looking
1301	1749	103	0.021	92.339	0.415	171.751	351.0537	code:100%	:\n \n ():\n ):\n ':\n '):\n
1302	52	102	0.021	92.359	0.06	354.458	522.5791	wiki:33%	 Ma  Fa  Ca a  Ka  Da
1303	81	102	0.021	92.38	0.38	442.6006	705.5298	code:42%	0 1 100 20 10 15
1304	426	102	0.021	92.401	0.23	329.5454	490.7182	math:100%	text end color mathrm rel pace
1305	436	102	0.021	92.422	0.385	483.1538	742.6816	pile:44%	 (  [ __(  {  $(  *
1306	515	102	0.021	92.442	0.369	169.6982	329.5132	code:96%	,  law  copies  with  endorse
1307	541	102	0.021	92.463	0.491	114.5176	191.0908	code:100%	 def def \tdef
1308	1153	102	0.021	92.484	0.504	336.3969	603.9849	code:100%	                                 
1309	1171	102	0.021	92.505	0.031	533.2919	903.8378	code:62%	1 PD ISIBLE N OUT JPEG
1310	1659	102	0.021	92.525	0.761	19.1787	19.9043	code:100%	 utf :utf
1311	1822	102	0.021	92.546	0.068	447.2554	816.8666	pile:40%	qu ot ac ast ge urb
1312	1871	102	0.021	92.567	0.484	160.5835	389.7348	wiki:80%	)  ) ")  ()
1313	313	101	0.021	92.587	0.345	110.9756	165.0347	code:97%	 received  obtain  obtaining #    
1314	1996	101	0.021	92.608	0.168	271.1289	489.2783	math:40%	 don  doesn  isn  et  wasn  didn
1315	816	100	0.02	92.628	0.064	343.2861	520.7789	pile:36%	 nit  fib  posit fib  neut hed
1316	1219	100	0.02	92.649	0.163	261.8467	584.625	code:92%	)\n \n '\n ()\n ,\n "\n
1317	1516	100	0.02	92.669	1.0	377.3389	659.4415	math:87%	 
1318	1787	100	0.02	92.689	0.259	272.6967	567.0919	code:88%	 <  '  " ='  ( ="
1319	1941	100	0.02	92.71	0.199	257.0791	416.8935	math:100%	 $\\ $\\  \\ \\ {\\ }\\
1320	1970	100	0.02	92.73	0.919	200.1963	384.2158	math:90%	frac om
1321	395	99	0.02	92.75	0.029	351.9824	614.8828	web:47%	 friend ist man  father  brothers  brother
1322	505	99	0.02	92.77	0.298	259.9565	578.7759	code:99%	                                                                           
1323	1031	99	0.02	92.79	0.919	18.0674	18.1084	code:100%	8 1
1324	1456	99	0.02	92.811	0.318	443.2607	737.5288	math:79%	-  "  “  '  ( {
1325	93	98	0.02	92.83	0.123	332.832	735.935	code:62%	043 x 00 7 062 000
1326	259	98	0.02	92.85	1.0	546.3228	868.8315	code:46%	:
1327	305	98	0.02	92.87	0.281	229.6523	349.8282	math:91%	 \\ \\  $\\ }\\ =\\ {\\
1328	775	98	0.02	92.89	0.218	149.6836	408.1719	code:100%	\n )\n ()\n ]\n ))\n \n\n
1329	805	98	0.02	92.91	0.182	303.0352	525.8027	math:95%	 ${ {{ ({  { ${ }{
1330	1176	98	0.02	92.93	0.235	313.499	540.4619	code:82%	 _  ' (). -> ._ ::
1331	55	97	0.02	92.95	0.227	456.5039	657.9507	pile:46%	="  '  (  " ={  [
1332	338	97	0.02	92.97	0.075	103.9517	221.9726	code:95%	 version  Version
1333	476	97	0.02	92.989	0.264	305.437	528.4337	wiki:43%	 pre Pre  Pre pre
1334	847	97	0.02	93.009	0.015	403.0713	620.395	wiki:30%	aria eros  de iro ario ité
1335	1112	97	0.02	93.029	1.0	378.7373	562.4365	math:49%	 
1336	1266	97	0.02	93.048	1.0	285.3447	519.7402	code:85%	[
1337	1529	97	0.02	93.068	0.623	338.6621	626.4844	web:97%	.\n !\n ..\n ?\n \n\n "\n
1338	1629	97	0.02	93.088	0.193	254.7266	381.0566	math:99%	 \\ =\\ \\ {\\  $\\ -\\
1339	1680	97	0.02	93.108	0.649	340.1079	625.7989	pile:32%	 I I :I /I
1340	1697	97	0.02	93.127	0.243	205.6523	330.3242	math:91%	 \\ \\ =\\  $\\ (\\ }\\
1341	1873	97	0.02	93.147	0.195	141.376	269.0976	code:100%	\n )\n ()\n ]\n  ''\n .'''\n
1342	400	96	0.02	93.167	0.0	367.8017	550.9727	math:57%	 A A
1343	486	96	0.02	93.186	0.18	211.9521	370.8369	web:56%	 don  didn  doesn  isn  wasn  haven
1344	569	96	0.02	93.206	0.036	467.3692	728.7217	code:90%	Colors  models _spec (utils  Colors  style
1345	614	96	0.02	93.225	0.344	224.9468	458.376	wiki:71%	 Ar Ar  ar  Er  Ir ar
1346	1006	96	0.02	93.245	0.916	75.0225	129.4346	code:96%	 a  A
1347	1368	96	0.02	93.264	1.0	295.4707	488.1377	math:82%	 
1348	1411	96	0.02	93.284	0.221	148.2598	311.4453	code:100%	\n  """\n )\n ()\n '\n "\n
1349	1646	96	0.02	93.303	0.357	193.8491	433.6509	wiki:76%	 was  is  became  also  become  previously
1350	1824	96	0.02	93.323	1.0	304.7324	505.041	math:96%	}
1351	213	95	0.019	93.342	0.137	451.4204	802.5918	code:60%	\n >\n .\n .\n\n "\n #
1352	697	95	0.019	93.362	0.282	211.5234	400.3194	code:100%	\n .\n  """\n .\n\n         \n \n\n
1353	1093	95	0.019	93.381	0.143	225.4858	360.0786	code:98%	(). ]. '). ). '].  '.
1354	1226	95	0.019	93.4	0.03	398.0	683.5547	pile:26%	Sup  med  ger  mod  dev  enlight
1355	1639	95	0.019	93.42	1.0	241.4756	611.2754	web:31%	 G
1356	1676	95	0.019	93.439	0.214	341.2715	562.9014	code:53%	 \\ ]\\ \\ '\\ ('\\ :\\
1357	1703	95	0.019	93.458	0.345	329.956	482.1494	wiki:58%	.\n\n \n\n  \n\n \n ).\n\n  \n
1358	1738	95	0.019	93.478	0.548	163.7266	428.6514	code:100%	# \n .\n\n ,\n )\n\n )\n
1359	51	94	0.019	93.497	0.318	327.2017	532.6851	pile:87%	\n .\n \n\n __\n\n .\n\n ,\n
1360	590	94	0.019	93.516	0.003	300.9102	697.187	pile:72%	117 110 156 119 690 291
1361	1729	94	0.019	93.535	0.22	208.6348	416.1328	code:91%	,\n ),\n ',\n "),\n ",\n '),\n
1362	1034	93	0.019	93.554	0.06	333.8105	499.7597	math:100%	2 _n A x y m
1363	1043	93	0.019	93.573	0.613	124.9653	318.815	wiki:90%	th st rd  twentieth entieth  eighth
1364	1842	93	0.019	93.592	0.545	441.0122	681.5995	math:84%	 (  "  [  '  “ ((
1365	1939	93	0.019	93.611	0.052	251.7881	370.4966	pile:77%	 births  players  people  cyclists  alumni  deaths
1366	1995	93	0.019	93.629	0.121	415.4887	742.7383	pile:57%	",\n  {\n \n >\n ,\n :\n
1367	11	92	0.019	93.648	0.176	615.8506	894.3232	web:33%	 g  h h  r  n  k
1368	284	92	0.019	93.667	0.815	332.6289	628.0205	math:45%	.  . =.
1369	1760	92	0.019	93.686	1.0	427.3349	646.7173	web:37%	.
1370	1908	92	0.019	93.704	0.343	301.4375	521.4005	math:96%	 at , :  Feb  May  Oct
1371	138	91	0.019	93.723	0.715	317.1143	495.8681	wiki:59%	 (  '   ("  {  [
1372	289	91	0.019	93.741	0.353	153.124	259.3652	code:93%	 software  is #         
1373	483	91	0.019	93.76	0.218	289.7065	486.9863	pile:67%	1 2 3 8 9 11
1374	1408	91	0.019	93.778	1.0	124.8633	209.9175	code:95%	 
1375	1878	91	0.019	93.797	0.058	276.3653	600.3413	math:32%	201 000 100 108 190 110
1376	192	90	0.018	93.815	0.273	232.0977	343.96	wiki:67%	160 200 199 145 201 109
1377	1199	90	0.018	93.833	0.419	288.2617	477.0898	math:99%	\\  \\ }\\ )\\
1378	1488	90	0.018	93.852	1.0	314.1172	529.333	math:98%	 
1379	1626	90	0.018	93.87	1.0	322.1494	573.0859	math:93%	 
1380	1892	90	0.018	93.888	0.201	195.3877	493.5146	code:99%	(\n ,\n  {\n ",\n ',\n  \\\n
1381	178	89	0.018	93.907	0.745	96.9453	192.5273	code:100%	):\n ():\n ()):\n  ):\n '):\n ):\n\n
1382	315	89	0.018	93.925	0.323	131.0117	165.9356	code:96%	 MERCHANTABILITY  express MERCHANTABILITY
1383	346	89	0.018	93.943	1.0	554.9717	877.5996	math:49%	.
1384	363	89	0.018	93.961	0.413	87.0137	228.0703	code:100%	 import ,      (
1385	769	89	0.018	93.979	0.564	188.9258	359.2051	code:36%	201 200
1386	841	89	0.018	93.997	0.046	457.8433	826.0792	math:57%	~  / {  ° + |
1387	939	89	0.018	94.015	0.285	288.7549	428.9756	math:85%	 $\\ \\  \\ (\\ =\\ :\\
1388	1104	89	0.018	94.033	0.911	347.3067	526.5156	wiki:52%	 (  [
1389	1187	89	0.018	94.051	0.48	575.7764	861.4395	code:27%	-s /s  downs  uns (s  fs
1390	1698	89	0.018	94.069	0.66	124.0586	204.8115	code:100%	):\n :\n ):\r\n  ):\n \n ]:\n
1391	579	88	0.018	94.087	0.431	357.8843	664.5605	web:85%	 the  your  their  The  our  own
1392	819	88	0.018	94.105	0.23	317.459	575.0771	code:77%	 {\n  (\n  [\n (\n  \\\n ([\n
1393	934	88	0.018	94.123	0.846	75.958	135.812	code:93%	 (  '(  ' (  "
1394	1346	88	0.018	94.141	0.071	416.5796	635.9745	web:99%	 and ;  with  large  of  this
1395	1673	88	0.018	94.159	0.248	324.8247	521.3086	wiki:40%	 ant  mult  Ant  sem  Mult ant
1396	1825	88	0.018	94.177	0.222	306.1973	510.7647	math:100%	sqrt hat line symbol bar cancel
1397	1869	88	0.018	94.195	0.27	359.5229	602.1934	math:99%	 \\ \\  $\\ ^\\  {\\ }\\
1398	139	87	0.018	94.212	0.371	503.2007	794.8896	pile:53%	, . :  and  to *,
1399	223	87	0.018	94.23	0.485	207.708	356.4292	wiki:37%	 New New
1400	1275	87	0.018	94.248	0.44	159.4375	320.875	code:100%	):\n ():\n :\n ):\n\n  \n ():\n\n
1401	41	86	0.017	94.265	0.357	328.8955	403.1064	code:100%	 coding 8 3 2  encoding 4
1402	364	86	0.017	94.283	0.687	165.3081	216.7725	code:88%	2 3 1 4
1403	435	86	0.017	94.3	0.609	251.1177	501.103	wiki:40%	 on  On On  of  From  and
1404	656	86	0.017	94.318	0.039	489.3442	788.0884	math:86%	ln  cos 2 sin t  M
1405	848	86	0.017	94.335	0.272	214.0991	413.3462	wiki:70%	 north  south  east  west  southwest  northwest
1406	1762	86	0.017	94.353	0.009	208.666	477.0811	wiki:45%	chia be ivar ogan ev e
1407	1785	86	0.017	94.37	1.0	315.8652	635.2656	math:98%	,
1408	1900	86	0.017	94.388	0.243	310.0263	434.6777	math:95%	 \\ \\ )\\ }\\
1409	1988	86	0.017	94.405	1.0	182.5547	304.3535	math:84%	math
1410	567	85	0.017	94.423	1.0	225.4561	393.0352	wiki:82%	.
1411	913	85	0.017	94.44	0.631	257.2324	456.5293	code:100%	             
1412	1107	85	0.017	94.457	0.208	495.9024	741.2075	web:26%	N K J W  V V
1413	1419	85	0.017	94.474	0.031	378.0869	677.0283	math:36%	1 8 st 00 c 7
1414	1808	85	0.017	94.492	0.647	339.1396	526.538	math:100%	^ )^ |^ ))^  _ }_
1415	304	84	0.017	94.509	0.116	471.7861	862.8125	code:44%	1 2 0 3 4 7
1416	457	84	0.017	94.526	0.076	283.3159	534.312	code:77%	 - [-  ( )[ + =[
1417	1166	84	0.017	94.543	0.357	377.5489	687.9814	math:83%	^ _{ {  ( ^{ (
1418	1319	84	0.017	94.56	0.132	334.2002	569.8564	wiki:39%	i  Di Bi  Ni  Mi  Mori
1419	1672	84	0.017	94.577	0.032	420.1143	754.6807	math:31%	e i  p  i  e  a
1420	1874	84	0.017	94.594	1.0	277.6621	562.7647	wiki:51%	,
1421	1904	84	0.017	94.611	0.153	237.498	453.9937	wiki:71%	 American  French  English  Russian  Canadian  Japanese
1422	1979	84	0.017	94.628	0.464	361.9131	623.5615	math:98%	\\  \\ ^\\ {\\ (\\ }\\
1423	643	83	0.017	94.645	1.0	364.2168	621.7422	math:70%	 
1424	776	83	0.017	94.662	0.313	258.0977	417.2266	math:42%	 don  doesn  didn  isn  won  haven
1425	814	83	0.017	94.679	0.422	278.167	468.3486	pile:69%	\n \n\n ?\n .\n :\n  %\n
1426	960	83	0.017	94.696	0.335	280.6416	437.0927	code:99%	                                                             
1427	985	83	0.017	94.713	0.146	379.2559	673.4805	math:95%	)= ^{- }= + - |=
1428	1029	83	0.017	94.73	0.709	203.2168	395.7988	code:98%	from  from import \tfrom
1429	1298	83	0.017	94.747	0.145	342.6015	472.418	code:96%	\n )\n ):\n "\n )\n\n ")\n
1430	1689	83	0.017	94.763	1.0	295.0322	518.2607	math:93%	{
1431	1702	83	0.017	94.78	1.0	194.5332	335.2871	wiki:99%	 (
1432	1800	83	0.017	94.797	0.21	438.4101	648.0302	math:96%	}} }) )} ))  ) }]
1433	114	82	0.017	94.814	1.0	120.0288	183.8154	code:100%	   
1434	149	82	0.017	94.831	0.037	280.6938	538.5371	math:60%	00 11 18 05 55 43
1435	204	82	0.017	94.847	0.214	409.77	612.3242	pile:41%	 bi i  cardi  Di  di lesi
1436	1311	82	0.017	94.864	0.332	336.5737	499.7149	pile:74%	.\n \n\n \n .\n\n ).\n )\n\n
1437	1610	82	0.017	94.881	0.099	444.3799	862.8345	pile:55%	bib  $  ( ; B  (#
1438	1642	82	0.017	94.897	0.027	391.4868	590.2695	wiki:67%	0  new  first 7 4  original
1439	1723	82	0.017	94.914	0.179	165.4033	291.1924	code:100%	\n )\n '\n .\n  []\n ()\n
1440	1	81	0.016	94.93	0.835	337.209	482.5254	code:40%	   # ( / _
1441	8	81	0.016	94.947	0.119	335.3779	631.9414	math:100%	^{-  - =- | - }{
1442	25	81	0.016	94.963	0.304	134.7002	193.0176	code:93%	 except  to  included  deal  use  Redistributions
1443	54	81	0.016	94.98	0.417	429.6958	522.4165	wiki:52%	\n .\n \n\n )\n )\n\n :\n
